"State","Date","Cumulative_Cases","Daily_Cases","Cumulative_Deaths","Daily_Deaths"
"Georgia",2020-11-12,416876,2982,8881,75
"Georgia",2020-11-13,419870,2994,8905,24
"Georgia",2020-11-14,422905,3035,8956,51
"Georgia",2020-11-15,424989,2084,8957,1
"Georgia",2020-11-16,426236,1247,8967,10
"Georgia",2020-11-17,430571,4335,9008,41
"Georgia",2020-11-18,433732,3161,9065,57
"Georgia",2020-11-19,437156,3424,9102,37
"Georgia",2020-11-20,440591,3435,9142,40
"Georgia",2020-11-21,446804,6213,9179,37
"Georgia",2020-11-22,449132,2328,9198,19
"Georgia",2020-11-23,451056,1924,9215,17
"Georgia",2020-11-24,454732,3676,9221,6
"Georgia",2020-11-25,457909,3177,9297,76
"Georgia",2020-11-26,461517,3608,9336,39
"Georgia",2020-11-27,464526,3009,9380,44
"Georgia",2020-11-28,467564,3038,9424,44
"Georgia",2020-11-29,469516,1952,9442,18
"Georgia",2020-11-30,471563,2047,9452,10
"Georgia",2020-12-01,476405,4842,9515,63
"Georgia",2020-12-02,482139,5734,9567,52
"Georgia",2020-12-03,487978,5839,9648,81
"Georgia",2020-12-04,494354,6376,9725,77
"Georgia",2020-12-05,499371,5017,9793,68
"Georgia",2020-12-06,501405,2034,9806,13
"Georgia",2020-12-07,506690,5285,9851,45
"Georgia",2020-12-08,512267,5577,9873,22
"Georgia",2020-12-09,517779,5512,9921,48
"Georgia",2020-12-10,525402,7623,9975,54
"Georgia",2020-12-11,531593,6191,10031,56
"Georgia",2020-12-12,538040,6447,10075,44
"Georgia",2020-12-13,542838,4798,10076,1
"Georgia",2020-12-14,546558,3720,10104,28
"Georgia",2020-12-15,553995,7437,10160,56
"Georgia",2020-12-16,560619,6624,10228,68
"Georgia",2020-12-17,568396,7777,10294,66
"Georgia",2020-12-18,576537,8141,10332,38
"Georgia",2020-12-19,582300,5763,10381,49
"Georgia",2020-12-20,587918,5618,10383,2
"Georgia",2020-12-21,591438,3520,10399,16
"Georgia",2020-12-22,600517,9079,10463,64
"Georgia",2020-12-23,608290,7773,10519,56
"Georgia",2020-12-24,618576,10286,10582,63
"Georgia",2020-12-25,624630,6054,10631,49
"Georgia",2020-12-26,628788,4158,10685,54
"Georgia",2020-12-27,632299,3511,10689,4
"Georgia",2020-12-28,636240,3941,10696,7
"Georgia",2020-12-29,645690,9450,10779,83
"Georgia",2020-12-30,654743,9053,10846,67
"Georgia",2020-12-31,666452,11709,10934,88
"Georgia",2021-01-01,677589,11137,10958,24
"Georgia",2021-01-02,685122,7533,10960,2
"Georgia",2021-01-03,690900,5778,10964,4
"Georgia",2021-01-04,696063,5163,10971,7
"Georgia",2021-01-05,706154,10091,11072,101
"Georgia",2021-01-06,713840,7686,11165,93
"Georgia",2021-01-07,723630,9790,11230,65
"Georgia",2021-01-08,736926,13296,11314,84
"Georgia",2021-01-09,748852,11926,11457,143
"Georgia",2021-01-10,757045,8193,11458,1
"Georgia",2021-01-11,764499,7454,11475,17
"Georgia",2021-01-12,773692,9193,11662,187
"Georgia",2021-01-13,782288,8596,11803,141
"Georgia",2021-01-14,791324,9036,11975,172
"Georgia",2021-01-15,801130,9806,12138,163
"Georgia",2021-01-16,809663,8533,12291,153
"Georgia",2021-01-17,815995,6332,12296,5
"Georgia",2021-01-18,820952,4957,12360,64
"Georgia",2021-01-19,828581,7629,12572,212
"Georgia",2021-01-20,836649,8068,12778,206
"Georgia",2021-01-21,844799,8150,12889,111
"Georgia",2021-01-22,853173,8374,13060,171
"Georgia",2021-01-23,862158,8985,13246,186
"Georgia",2021-01-24,866911,4753,13250,4
"Georgia",2021-01-25,870828,3917,13303,53
"Georgia",2021-01-26,879221,8393,13482,179
"Georgia",2021-01-27,885605,6384,13643,161
"Georgia",2021-01-28,892957,7352,13827,184
"Georgia",2021-01-29,899515,6558,13986,159
"Georgia",2021-01-30,905858,6343,14196,210
"Georgia",2021-01-31,909445,3587,14198,2
"Georgia",2021-02-01,912479,3034,14242,44
"Georgia",2021-02-02,917440,4961,14450,208
"Georgia",2021-02-03,922364,4924,14587,137
"Georgia",2021-02-04,928070,5706,14756,169
"Georgia",2021-02-05,932912,4842,14858,102
"Georgia",2021-02-06,937402,4490,15090,232
"Georgia",2021-02-07,940991,3589,15092,2
"Georgia",2021-02-08,943695,2704,15130,38
"Georgia",2021-02-09,947416,3721,15301,171
"Georgia",2021-02-10,950906,3490,15421,120
"Georgia",2021-02-11,955085,4179,15513,92
"Georgia",2021-02-12,958985,3900,15708,195
"Georgia",2021-02-13,962808,3823,15850,142
"Georgia",2021-02-14,964737,1929,15871,21
"Georgia",2021-02-15,966807,2070,15928,57
"Georgia",2021-02-16,969702,2895,16174,246
"Georgia",2021-02-17,973247,3545,16273,99
"Georgia",2021-02-18,976732,3485,16403,130
"Georgia",2021-02-19,980411,3679,16610,207
"Georgia",2021-02-20,983747,3336,16742,132
"Georgia",2021-02-21,985505,1758,16744,2
"Georgia",2021-02-22,987041,1536,16835,91
"Georgia",2021-02-23,990821,3780,16927,92
"Georgia",2021-02-24,994061,3240,17064,137
"Georgia",2021-02-25,997388,3327,17199,135
"Georgia",2021-02-26,1000822,3434,17219,20
"Georgia",2021-02-27,1004187,3365,17294,75
"Georgia",2021-02-28,1006521,2334,17295,1
"Georgia",2021-03-01,1008660,2139,17376,81
"Georgia",2021-03-02,1011807,3147,17480,104
"Georgia",2021-03-03,1014542,2735,17625,145
"Georgia",2021-03-04,1017428,2886,17750,125
"Georgia",2021-03-05,1019509,2081,17815,65
"Georgia",2021-03-06,1021778,2269,17905,90
"Georgia",2021-03-07,1023487,1709,17906,1
"Georgia",2021-03-08,1024931,1444,17948,42
"Georgia",2021-03-09,1026692,1761,17978,30
"Georgia",2021-03-10,1028432,1740,18036,58
"Georgia",2021-03-11,1030146,1714,18117,81
"Georgia",2021-03-12,1031713,1567,18164,47
"Georgia",2021-03-13,1032967,1254,18216,52
"Georgia",2021-03-14,1033786,819,18215,0
"Georgia",2021-03-15,1034763,977,18262,47
"Georgia",2021-03-16,1036506,1743,18287,25
"Georgia",2021-03-17,1038550,2044,18359,72
"Georgia",2021-03-18,1040817,2267,18420,61
"Georgia",2021-03-19,1042417,1600,18464,44
"Georgia",2021-03-20,1044134,1717,18530,66
"Georgia",2021-03-21,1045694,1560,18530,0
"Georgia",2021-03-22,1046382,688,18556,26
"Georgia",2021-03-23,1048173,1791,18588,32
"Georgia",2021-03-24,1049397,1224,18660,72
"Georgia",2021-03-25,1051361,1964,18751,91
"Georgia",2021-03-26,1053020,1659,18849,98
"Georgia",2021-03-27,1054430,1410,18926,77
"Georgia",2021-03-28,1055256,826,18926,0
"Georgia",2021-03-29,1056421,1165,18962,36
"Georgia",2021-03-30,1057741,1320,18987,25
"Georgia",2021-03-31,1059548,1807,19055,68
"Georgia",2021-04-01,1060973,1425,19119,64
"Georgia",2021-04-02,1062555,1582,19176,57
"Georgia",2021-04-03,1063680,1125,19210,34
"Georgia",2021-04-04,1064554,874,19212,2
"Georgia",2021-04-05,1065197,643,19212,0
"Georgia",2021-04-06,1066671,1474,19238,26
"Georgia",2021-04-07,1068199,1528,19305,67
"Georgia",2021-04-08,1069689,1490,19374,69
"Georgia",2021-04-09,1071130,1441,19424,50
"Georgia",2021-04-10,1072700,1570,19488,64
"Georgia",2021-04-11,1073792,1092,19488,0
"Georgia",2021-04-12,1074731,939,19523,35
"Georgia",2021-04-13,1076644,1913,19548,25
"Georgia",2021-04-14,1078379,1735,19600,52
"Georgia",2021-04-15,1079979,1600,19662,62
"Georgia",2021-04-16,1081629,1650,19718,56
"Georgia",2021-04-17,1083300,1671,19757,39
"Georgia",2021-04-18,1084272,972,19758,1
"Georgia",2021-04-19,1085161,889,19784,26
"Georgia",2021-04-20,1086473,1312,19798,14
"Georgia",2021-04-21,1087791,1318,19829,31
"Georgia",2021-04-22,1089497,1706,19875,46
"Georgia",2021-04-23,1091339,1842,19917,42
"Georgia",2021-04-24,1092852,1513,19973,56
"Georgia",2021-04-25,1093768,916,19975,2
"Georgia",2021-04-26,1094580,812,20009,34
"Georgia",2021-04-27,1095879,1299,20027,18
"Georgia",2021-04-28,1097279,1400,20098,71
"Georgia",2021-04-29,1098723,1444,20158,60
"Georgia",2021-04-30,1100187,1464,20190,32
"Georgia",2021-05-01,1101487,1300,20212,22
"Georgia",2021-05-02,1102789,1302,20212,0
"Georgia",2021-05-03,1103659,870,20227,15
"Georgia",2021-05-04,1104837,1178,20241,14
"Georgia",2021-05-05,1105855,1018,20273,32
"Georgia",2021-05-06,1107068,1213,20294,21
"Georgia",2021-05-07,1108317,1249,20337,43
"Georgia",2021-05-08,1109330,1013,20368,31
"Georgia",2021-05-09,1109958,628,20367,0
"Georgia",2021-05-10,1110418,460,20368,1
"Georgia",2021-05-11,1111376,958,20391,23
"Georgia",2021-05-12,1112297,921,20432,41
"Georgia",2021-05-13,1113411,1114,20450,18
"Georgia",2021-05-14,1114329,918,20482,32
"Georgia",2021-05-15,1115072,743,20505,23
"Georgia",2021-05-16,1115601,529,20506,1
"Georgia",2021-05-17,1116008,407,20506,0
"Georgia",2021-05-18,1116775,767,20532,26
"Georgia",2021-05-19,1117475,700,20569,37
"Georgia",2021-05-20,1118308,833,20591,22
"Georgia",2021-05-21,1119012,704,20637,46
"Georgia",2021-05-22,1119614,602,20661,24
"Georgia",2021-05-23,1119979,365,20661,0
"Georgia",2021-05-24,1120272,293,20661,0
"Georgia",2021-05-25,1120923,651,20699,38
"Georgia",2021-05-26,1121472,549,20735,36
"Georgia",2021-05-27,1122166,694,20774,39
"Georgia",2021-05-28,1122711,545,20820,46
"Georgia",2021-05-29,1123343,632,20837,17
"Georgia",2021-05-30,1123604,261,20837,0
"Georgia",2021-05-31,1123841,237,20837,0
"Georgia",2021-06-01,1124080,239,20838,1
"Georgia",2021-06-02,1124571,491,20867,29
"Georgia",2021-06-03,1125017,446,20900,33
"Georgia",2021-06-04,1125512,495,20942,42
"Georgia",2021-06-05,1125854,342,20986,44
"Georgia",2021-06-06,1126134,280,20986,0
"Georgia",2021-06-07,1126397,263,20986,0
"Georgia",2021-06-08,1126789,392,21024,38
"Georgia",2021-06-09,1127200,411,21049,25
"Georgia",2021-06-10,1127658,458,21094,45
"Georgia",2021-06-11,1128092,434,21128,34
"Georgia",2021-06-12,1128467,375,21158,30
"Georgia",2021-06-13,1128690,223,21158,0
"Georgia",2021-06-14,1128870,180,21158,0
"Georgia",2021-06-15,1129177,307,21171,13
"Georgia",2021-06-16,1129675,498,21228,57
"Georgia",2021-06-17,1130083,408,21258,30
"Georgia",2021-06-18,1130468,385,21292,34
"Georgia",2021-06-19,1130845,377,21319,27
"Georgia",2021-06-20,1131048,203,21318,0
"Georgia",2021-06-21,1131232,184,21318,0
"Georgia",2021-06-22,1131583,351,21329,11
"Georgia",2021-06-23,1131972,389,21350,21
"Georgia",2021-06-24,1132329,357,21367,17
"Georgia",2021-06-25,1132661,332,21369,2
"Georgia",2021-06-26,1133063,402,21393,24
"Georgia",2021-06-27,1133291,228,21393,0
"Georgia",2021-06-28,1133481,190,21393,0
"Georgia",2021-06-29,1133983,502,21412,19
"Georgia",2021-06-30,1134573,590,21423,11
"Georgia",2021-07-01,1135093,520,21428,5
"Georgia",2021-07-02,1135526,433,21443,15
"Georgia",2021-07-03,1135526,0,21443,0
"Georgia",2021-07-04,1135526,0,21443,0
"Georgia",2021-07-05,1135526,0,21443,0
"Georgia",2021-07-06,1136893,1367,21457,14
"Georgia",2021-07-07,1137560,667,21467,10
"Georgia",2021-07-08,1138492,932,21470,3
"Georgia",2021-07-09,1139396,904,21486,16
"Georgia",2021-07-10,1139396,0,21486,0
"Georgia",2021-07-11,1139396,0,21486,0
"Georgia",2021-07-12,1141159,1763,21499,13
"Georgia",2021-07-13,1142268,1109,21525,26
"Georgia",2021-07-14,1143528,1260,21527,2
"Georgia",2021-07-15,1144890,1362,21546,19
"Georgia",2021-07-16,1145976,1086,21558,12
"Georgia",2021-07-17,1145976,0,21558,0
"Georgia",2021-07-18,1145976,0,21558,0
"Georgia",2021-07-19,1149266,3290,21564,6
"Georgia",2021-07-20,1150835,1569,21571,7
"Georgia",2021-07-21,1153064,2229,21593,22
"Georgia",2021-07-22,1155208,2144,21605,12
"Georgia",2021-07-23,1157705,2497,21614,9
"Georgia",2021-07-24,1157705,0,21614,0
"Georgia",2021-07-25,1157705,0,21614,0
"Georgia",2021-07-26,1163818,6113,21628,14
"Georgia",2021-07-27,1167405,3587,21644,16
"Georgia",2021-07-28,1171233,3828,21654,10
"Georgia",2021-07-29,1175845,4612,21665,11
"Georgia",2021-07-30,1179449,3604,21676,11
"Georgia",2021-07-31,1179449,0,21676,0
"Georgia",2021-08-01,1179449,0,21676,0
"Georgia",2021-08-02,1185594,6145,21698,22
"Georgia",2021-08-03,1194768,9174,21723,25
"Georgia",2021-08-04,1199628,4860,21735,12
"Georgia",2021-08-05,1205434,5806,21767,32
"Georgia",2021-08-06,1211439,6005,21802,35
"Georgia",2021-08-07,1211439,0,21802,0
"Georgia",2021-08-08,1211439,0,21802,0
"Georgia",2021-08-09,1224480,13041,21831,29
"Georgia",2021-08-10,1231425,6945,21862,31
"Georgia",2021-08-11,1238383,6958,21894,32
"Georgia",2021-08-12,1245399,7016,21929,35
"Georgia",2021-08-13,1252615,7216,21978,49
"Georgia",2021-08-14,1252615,0,21978,0
"Georgia",2021-08-15,1252615,0,21978,0
"Georgia",2021-08-16,1272014,19399,22014,36
"Georgia",2021-08-17,1279653,7639,22060,46
"Georgia",2021-08-18,1287667,8014,22103,43
"Georgia",2021-08-19,1297503,9836,22151,48
"Georgia",2021-08-20,1307084,9581,22199,48
"Georgia",2021-08-21,1307084,0,22199,0
"Georgia",2021-08-22,1307084,0,22199,0
"Georgia",2021-08-23,1328156,21072,22263,64
"Georgia",2021-08-24,1337342,9186,22309,46
"Georgia",2021-08-25,1348019,10677,22400,91
"Georgia",2021-08-26,1358842,10823,22492,92
"Georgia",2021-08-27,1369926,11084,22553,61
"Georgia",2021-08-28,1369926,0,22553,0
"Georgia",2021-08-29,1369926,0,22553,0
"Georgia",2021-08-30,1393061,23135,22641,88
"Georgia",2021-08-31,1403582,10521,22740,99
"Georgia",2021-09-01,1413284,9702,22870,130
"Georgia",2021-09-02,1421696,8412,23006,136
"Georgia",2021-09-03,1433714,12018,23120,114
"Georgia",2021-09-04,1433714,0,23120,0
"Georgia",2021-09-05,1433714,0,23120,0
"Georgia",2021-09-06,1433714,0,23120,0
"Georgia",2021-09-07,1459658,25944,23342,222
"Georgia",2021-09-08,1468410,8752,23392,50
"Georgia",2021-09-09,1475996,7586,23585,193
"Georgia",2021-09-10,1484274,8278,23741,156
"Georgia",2021-09-11,1484274,0,23741,0
"Georgia",2021-09-12,1484274,0,23741,0
"Georgia",2021-09-13,1500176,15902,23900,159
"Georgia",2021-09-14,1507503,7327,24028,128
"Georgia",2021-09-15,1513670,6167,24263,235
"Georgia",2021-09-16,1519522,5852,24460,197
"Georgia",2021-09-17,1525114,5592,24577,117
"Georgia",2021-09-18,1525114,0,24577,0
"Georgia",2021-09-19,1525114,0,24577,0
"Georgia",2021-09-20,1536467,11353,24772,195
"Georgia",2021-09-21,1543960,7493,24951,179
"Georgia",2021-09-22,1548683,4723,25133,182
"Georgia",2021-09-23,1553236,4553,25338,205
"Georgia",2021-09-24,1557536,4300,25478,140
"Georgia",2021-09-25,1557536,0,25478,0
"Georgia",2021-09-26,1557536,0,25478,0
"Georgia",2021-09-27,1565540,8004,25620,142
"Georgia",2021-09-28,1569405,3865,25757,137
"Georgia",2021-09-29,1573840,4435,25933,176
"Georgia",2021-09-30,1578716,4876,26084,151
"Georgia",2021-10-01,1582063,3347,26242,158
"Georgia",2021-10-02,1582063,0,26242,0
"Georgia",2021-10-03,1582063,0,26242,0
"Georgia",2021-10-04,1589857,7794,26445,203
"Georgia",2021-10-05,1592731,2874,26625,180
"Georgia",2021-10-06,1593640,909,26820,195
"Georgia",2021-10-07,1599393,5753,27011,191
"Georgia",2021-10-08,1602667,3274,27142,131
"Georgia",2021-10-09,1602667,0,27142,0
"Georgia",2021-10-10,1602667,0,27142,0
"Georgia",2021-10-11,1602667,0,27142,0
"Georgia",2021-10-12,1609681,7014,27335,193
"Georgia",2021-10-13,1611692,2011,27427,92
"Georgia",2021-10-14,1613794,2102,27565,138
"Georgia",2021-10-15,1615699,1905,27774,209
"Georgia",2021-10-16,1615699,0,27774,0
"Georgia",2021-10-17,1615699,0,27774,0
"Georgia",2021-10-18,1619015,3316,27940,166
"Georgia",2021-10-19,1620694,1679,28076,136
"Georgia",2021-10-20,1622376,1682,28234,158
"Georgia",2021-10-21,1623863,1487,28344,110
"Georgia",2021-10-22,1625399,1536,28519,175
"Georgia",2021-10-23,1625399,0,28519,0
"Georgia",2021-10-24,1625399,0,28519,0
"Georgia",2021-10-25,1628166,2767,28639,120
"Georgia",2021-10-26,1629337,1171,28737,98
"Georgia",2021-10-27,1631348,2011,28850,113
"Georgia",2021-10-28,1632870,1522,28939,89
"Georgia",2021-10-29,1634093,1223,29065,126
"Georgia",2021-10-30,1634093,0,29065,0
"Georgia",2021-10-31,1634093,0,29065,0
"Georgia",2021-11-01,1636325,2232,29174,109
"Georgia",2021-11-02,1637571,1246,29237,63
"Georgia",2021-11-03,1638606,1035,29310,73
"Georgia",2021-11-04,1639896,1290,29393,83
"Georgia",2021-11-05,1641036,1140,29483,90
"Georgia",2021-11-06,1641036,0,29483,0
"Georgia",2021-11-07,1641036,0,29483,0
"Georgia",2021-11-08,1641036,0,29483,0
"Georgia",2021-11-09,1643945,2909,29647,164
"Georgia",2021-11-10,1644997,1052,29749,102
"Georgia",2021-11-11,1644997,0,29749,0
"Georgia",2021-11-12,1647265,2268,29861,112
"Georgia",2021-11-13,1647265,0,29861,0
"Georgia",2021-11-14,1647265,0,29861,0
"Georgia",2021-11-15,1649520,2255,29871,10
"Georgia",2021-11-16,1650756,1236,29901,30
"Georgia",2021-11-17,1651952,1196,30027,126
"Georgia",2021-11-18,1653237,1285,30094,67
"Georgia",2021-11-19,1654649,1412,30162,68
"Georgia",2021-11-20,1654649,0,30162,0
"Georgia",2021-11-21,1654649,0,30162,0
"Georgia",2021-11-22,1656992,2343,30236,74
"Georgia",2021-11-23,1658363,1371,30298,62
"Georgia",2021-11-24,1659491,1128,30358,60
"Georgia",2021-11-25,1659491,0,30358,0
"Georgia",2021-11-26,1659491,0,30358,0
"Georgia",2021-11-27,1659491,0,30358,0
"Georgia",2021-11-28,1659491,0,30358,0
"Georgia",2021-11-29,1662995,3504,30471,113
"Georgia",2021-11-30,1664456,1461,30510,39
"Georgia",2021-12-01,1666110,1654,30571,61
"Georgia",2021-12-02,1667630,1520,30610,39
"Georgia",2021-12-03,1668875,1245,30655,45
"Georgia",2021-12-04,1668875,0,30655,0
"Georgia",2021-12-05,1668875,0,30655,0
"Georgia",2021-12-06,1671787,2912,30691,36
"Georgia",2021-12-07,1673082,1295,30724,33
"Georgia",2021-12-08,1675453,2371,30755,31
"Georgia",2021-12-09,1676787,1334,30798,43
"Georgia",2021-12-10,1678746,1959,30823,25
"Georgia",2021-12-11,1678746,0,30823,0
"Georgia",2021-12-12,1678746,0,30823,0
"Georgia",2021-12-13,1681906,3160,30860,37
"Georgia",2021-12-14,1683676,1770,30882,22
"Georgia",2021-12-15,1686332,2656,30901,19
"Georgia",2021-12-16,1688806,2474,30911,10
"Georgia",2021-12-17,1691674,2868,30994,83
"Georgia",2021-12-18,1691674,0,30994,0
"Georgia",2021-12-19,1691674,0,30994,0
"Georgia",2021-12-20,1700763,9089,31038,44
"Georgia",2021-12-21,1706483,5720,31079,41
"Georgia",2021-12-22,1714093,7610,31124,45
"Georgia",2021-12-23,1724105,10012,31169,45
"Georgia",2021-12-24,1733600,9495,31209,40
"Georgia",2021-12-25,1733600,0,31209,0
"Georgia",2021-12-26,1733600,0,31209,0
"Georgia",2021-12-27,1759879,26279,31246,37
"Georgia",2021-12-28,1772897,13018,31297,51
"Georgia",2021-12-29,1792021,19124,31354,57
"Georgia",2021-12-30,1816441,24420,31418,64
"Georgia",2021-12-31,1839879,23438,31443,25
"Georgia",2022-01-01,1839879,0,31443,0
"Georgia",2022-01-02,1839879,0,31443,0
"Georgia",2022-01-03,1839879,0,31443,0
"Georgia",2022-01-04,1904918,65039,31494,51
"Georgia",2022-01-05,1928942,24024,31521,27
"Georgia",2022-01-06,1928942,0,31521,0
"Georgia",2022-01-07,1928942,0,31521,0
"Georgia",2022-01-08,1928942,0,31521,0
"Georgia",2022-01-09,1928942,0,31521,0
"Georgia",2022-01-10,2025262,96320,31694,173
"Georgia",2022-01-11,2050127,24865,31744,50
"Georgia",2022-01-12,2069066,18939,31801,57
"Georgia",2022-01-13,2093376,24310,31875,74
"Georgia",2022-01-14,2113319,19943,31928,53
"Georgia",2022-01-15,2113319,0,31928,0
"Georgia",2022-01-16,2113319,0,31928,0
"Georgia",2022-01-17,2148468,35149,31997,69
"Georgia",2022-01-18,2160539,12071,32030,33
"Georgia",2022-01-19,2188320,27781,32072,42
"Georgia",2022-01-20,2211004,22684,32206,134
"Georgia",2022-01-21,2229675,18671,32294,88
"Georgia",2022-01-22,2229675,0,32294,0
"Georgia",2022-01-23,2229675,0,32294,0
"Georgia",2022-01-24,2272461,42786,32389,95
"Georgia",2022-01-25,2288693,16232,32488,99
"Georgia",2022-01-26,2306025,17332,32603,115
"Georgia",2022-01-27,2327733,21708,32718,115
"Georgia",2022-01-28,2346518,18785,32868,150
"Georgia",2022-01-29,2346518,0,32868,0
"Georgia",2022-01-30,2346518,0,32868,0
"Georgia",2022-01-31,2368052,21534,32976,108
"Georgia",2022-02-01,2378278,10226,33053,77
"Georgia",2022-02-02,2386298,8020,33163,110
"Georgia",2022-02-03,2394327,8029,33294,131
"Georgia",2022-02-04,2403125,8798,33402,108
"Georgia",2022-02-05,2403125,0,33402,0
"Georgia",2022-02-06,2403125,0,33402,0
"Georgia",2022-02-07,2414929,11804,33545,143
"Georgia",2022-02-08,2419503,4574,33665,120
"Georgia",2022-02-09,2424950,5447,33850,185
"Georgia",2022-02-10,2429839,4889,33959,109
"Georgia",2022-02-11,2434131,4292,34076,117
"Georgia",2022-02-12,2434131,0,34076,0
"Georgia",2022-02-13,2434131,0,34076,0
"Georgia",2022-02-14,2440543,6412,34218,142
"Georgia",2022-02-15,2443410,2867,34335,117
"Georgia",2022-02-16,2446525,3115,34464,129
"Georgia",2022-02-17,2448939,2414,34608,144
"Georgia",2022-02-18,2451908,2969,34757,149
"Georgia",2022-02-19,2451908,0,34757,0
"Georgia",2022-02-20,2451908,0,34757,0
"Georgia",2022-02-21,2455573,3665,34896,139
"Georgia",2022-02-22,2456866,1293,34985,89
"Georgia",2022-02-23,2458946,2080,35095,110
"Georgia",2022-02-24,2461103,2157,35194,99
"Georgia",2022-02-25,2462663,1560,35316,122
"Georgia",2022-02-26,2462663,0,35316,0
"Georgia",2022-02-27,2462663,0,35316,0
"Georgia",2022-02-28,2465056,2393,35415,99
"Georgia",2022-03-01,2466525,1469,35529,114
"Georgia",2022-03-02,2467923,1398,35601,72
"Georgia",2022-03-03,2469089,1166,35708,107
"Georgia",2022-03-04,2470384,1295,35782,74
"Georgia",2022-03-05,2470384,0,35782,0
"Georgia",2022-03-06,2470384,0,35782,0
"Georgia",2022-03-07,2472140,1756,35848,66
"Georgia",2022-03-08,2473056,916,35946,98
"Georgia",2022-03-09,2474277,1221,36026,80
